2.500000000000000000e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
2.999999999999999889e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
3.499999999999999778e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
3.999999999999999667e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
4.499999999999999556e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
4.999999999999999445e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
5.499999999999999334e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
5.999999999999998668e-01 -1.279956126542426205e+02 1.638291193825217124e+04 6.399890316356065512e+01 4.095861798608642857e+03
6.499999999999999112e-01 -1.279952064185243472e+02 1.638281119179403868e+04 6.399880160463109036e+01 4.095849002183516859e+03
6.999999999999999556e-01 -1.280000000000000000e+02 1.638400000000000000e+04 6.400000000000000000e+01 4.096000000000000000e+03
7.499999999999998890e-01 -1.279924440156400749e+02 1.638212611587873835e+04 6.399811100391001872e+01 4.095761986492662345e+03
7.999999999999998224e-01 -1.279735134311684419e+02 1.637743133092977223e+04 6.399337835779211048e+01 4.095165673081805835e+03
8.499999999999998668e-01 -1.246197938353729739e+02 1.555950463616513480e+04 5.140291474127862870e+01 3.132277743360585191e+03
8.999999999999999112e-01 -1.279447925658863596e+02 1.637031391865129808e+04 6.398608642664906654e+01 4.094247783476362201e+03
9.499999999999998446e-01 -1.279285025135835099e+02 1.636626862336870909e+04 6.398212562839587747e+01 4.093747829177880249e+03
9.999999999999997780e-01 -1.278318184126339361e+02 1.634229194129893949e+04 6.395793429137256680e+01 4.090699883207230869e+03
1.049999999999999822e+00 -1.277156151050204187e+02 1.631353949846770956e+04 6.392702023030167169e+01 4.086820594793267901e+03
1.099999999999999867e+00 -1.273551820443812517e+02 1.622540606306809605e+04 6.368652820799268710e+01 4.059282018991519635e+03
1.149999999999999911e+00 -1.241431992581194095e+02 1.544476613437414017e+04 2.833616973575599474e+01 3.216588205321566420e+03
1.199999999999999734e+00 -1.260806690122890217e+02 1.591549036765080746e+04 -6.114170618530416590e+01 3.821394972209474417e+03
1.249999999999999778e+00 -1.268193977555476550e+02 1.609328634540191888e+04 -6.365571522876148691e+01 4.053233778499974505e+03
1.299999999999999822e+00 -1.246913625714841061e+02 1.558026046302263967e+04 -4.546205076266765133e+01 3.572494572834504652e+03
1.349999999999999645e+00 -1.263693864510114082e+02 1.598346968919244500e+04 6.349269335121149282e+01 4.033502686961167456e+03
1.399999999999999689e+00 -1.228459583961659973e+02 1.514052263008944647e+04 4.952632774897229417e+00 3.390460038422607340e+03
1.449999999999999734e+00 -1.241113457893311676e+02 1.544460113728675788e+04 -5.851574329813160347e+01 3.681288708367181243e+03
1.499999999999999778e+00 -1.217344266410074027e+02 1.487416073296238937e+04 2.742670376103417951e+01 3.325050202903401441e+03
1.549999999999999822e+00 -1.205699747228601098e+02 1.459678051842918285e+04 -5.353503279419782501e+01 3.134923292967007455e+03
1.599999999999999645e+00 -1.135127627472459295e+02 1.298181559638716135e+04 -2.661622884070851214e+01 1.762866585370894654e+03
1.649999999999999689e+00 -1.157401498018548835e+02 1.348198501981451045e+04 -4.623067825798285924e+01 2.517815631678320187e+03
1.699999999999999734e+00 -1.164695999999999998e+02 1.367423199999999997e+04 -1.375919999999999987e+01 2.966096000000000004e+03
1.749999999999999556e+00 -1.082746000000000066e+02 1.184062639999999919e+04 -2.273549999999999827e+01 1.474443400000000111e+03
1.799999999999999600e+00 -1.082971428571428589e+02 1.185541806047966566e+04 -1.842982273201251298e+00 1.691103524504692359e+03
1.849999999999999645e+00 -1.048709430104778875e+02 1.111184783322989279e+04 -3.406848964988499873e+00 1.216442262056880054e+03
1.899999999999999689e+00 -1.020360000000000014e+02 1.059306879999999910e+04 1.037679999999999936e+01 1.308800400000000081e+03
1.949999999999999734e+00 -9.596620000000000061e+01 9.362195999999999913e+03 5.375399999999999956e+00 7.270195999999999685e+02
1.999999999999999556e+00 -1.017428868022460193e+02 1.051597244373141984e+04 1.223989052989194581e+00 1.261364318407021074e+03
2.049999999999999822e+00 -9.881542797453634819e+01 9.914286998167090132e+03 -6.135714144937819414e-01 9.862392242653579615e+02
2.099999999999999645e+00 -9.671479999999999677e+01 9.581116799999999785e+03 1.211710000000000065e+01 1.049493799999999965e+03
2.149999999999999467e+00 -9.501461179318692984e+01 9.247289987895555896e+03 3.647674217534151886e+00 9.766678194708629235e+02
2.199999999999999289e+00 -9.938039999999999452e+01 1.014928640000000087e+04 -2.680529999999999902e+01 2.118319399999999860e+03
2.249999999999999556e+00 -9.033119999999999550e+01 8.382259200000000419e+03 -7.930900000000000283e+00 8.868193999999999733e+02
2.299999999999999378e+00 -9.183960000000000434e+01 8.635976000000000568e+03 -1.208779999999999966e+01 1.457097600000000057e+03
2.349999999999999645e+00 -8.829059783760864377e+01 8.013315030739877329e+03 5.979568581725673404e+00 8.937523319906720189e+02
2.399999999999999467e+00 -8.678979999999999961e+01 7.787157599999999547e+03 1.832500000000000018e+00 7.992989999999999782e+02
2.449999999999999289e+00 -8.419242360346831333e+01 7.299008999928000776e+03 1.372926159447867223e+00 6.335349454347222036e+02
2.499999999999999556e+00 -8.323199999999999932e+01 7.160384000000000015e+03 -4.338799999999999990e+00 5.482300000000000182e+02
2.549999999999999378e+00 -8.007820822726591814e+01 6.632916764712173972e+03 4.309046569833358653e+00 5.797739748005219553e+02
2.599999999999999645e+00 -8.063357272512035934e+01 6.748092705127193767e+03 -8.995448925367638182e+00 6.652745113513798287e+02
2.649999999999999467e+00 -7.370359999999999445e+01 5.666766400000000431e+03 8.624700000000000699e+00 5.340525999999999840e+02
