2.500000000000000000e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
2.999999999999999889e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
3.499999999999999778e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
3.999999999999999667e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
4.499999999999999556e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
4.999999999999999445e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
5.499999999999999334e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
5.999999999999998668e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
6.499999999999999112e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
6.999999999999999556e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
7.499999999999998890e-01 -2.048000000000000000e+03 4.194304000000000000e+06 1.024000000000000000e+03 1.048576000000000000e+06
7.999999999999998224e-01 -2.047961425503002602e+03 4.194146307456274983e+06 1.023990356375750707e+03 1.048556269144785823e+06
8.499999999999998668e-01 -2.047587298641034067e+03 4.192616876844547689e+06 1.023896824660258517e+03 1.048364903254888952e+06
8.999999999999999112e-01 -2.045974815857108069e+03 4.186030667336712126e+06 1.023493703964276961e+03 1.047540469567964203e+06
9.499999999999998446e-01 -2.046932800000000043e+03 4.189941286400000099e+06 1.023733200000000011e+03 1.048030127199999988e+06
9.999999999999997780e-01 -2.042654800000000023e+03 4.172475670400000177e+06 1.022663699999999949e+03 1.045843358200000017e+06
1.049999999999999822e+00 -2.045996000000000095e+03 4.186111929599999916e+06 1.023499000000000024e+03 1.047550971600000048e+06
1.099999999999999867e+00 -2.041190599999999904e+03 4.166491584799999837e+06 1.019996599999999944e+03 1.040425993600000045e+06
1.149999999999999911e+00 -2.038733600000000024e+03 4.156474248000000138e+06 1.021641700000000014e+03 1.043754521399999969e+06
1.199999999999999734e+00 -2.025630599999999959e+03 4.103367618400000036e+06 1.013804800000000000e+03 1.027863369199999957e+06
1.249999999999999778e+00 -2.018119175452749914e+03 4.073114635435502045e+06 9.865987704119954742e+02 9.743427109911814332e+05
1.299999999999999822e+00 -2.000460600000000113e+03 4.001932776800000109e+06 9.374409000000000560e+02 8.789543421999999555e+05
1.349999999999999645e+00 -1.983317399999999907e+03 3.933766840799999889e+06 8.601453999999999951e+02 7.399134216000000015e+05
1.399999999999999689e+00 -1.938306199999999990e+03 3.757245386400000192e+06 7.159533999999999878e+02 5.126915683999999892e+05
1.449999999999999734e+00 -1.949663000000000011e+03 3.801702464800000191e+06 7.558769999999999527e+02 5.718865507999999681e+05
1.499999999999999778e+00 -1.877255000000000109e+03 3.524540949599999934e+06 4.968355000000000246e+02 2.473297870000000112e+05
1.549999999999999822e+00 -1.867005200000000059e+03 3.486449481600000057e+06 4.595688999999999851e+02 2.113431401999999944e+05
1.599999999999999645e+00 -1.851700000000000045e+03 3.429347697600000072e+06 2.828152000000000044e+02 8.032472680000000400e+04
1.649999999999999689e+00 -1.792390599999999949e+03 3.213399509599999990e+06 9.855960000000000321e+01 1.061099799999999959e+04
1.699999999999999734e+00 -1.783586000000000013e+03 3.181871711999999825e+06 2.511073000000000093e+02 6.389621620000000257e+04
1.749999999999999556e+00 -1.761209000000000060e+03 3.102443947999999858e+06 2.975443000000000211e+02 8.948535940000000119e+04
1.799999999999999600e+00 -1.738996200000000044e+03 3.025128331999999937e+06 2.570052000000000021e+02 6.819552800000000570e+04
1.849999999999999645e+00 -1.708327800000000025e+03 2.919342308000000194e+06 2.563820000000000050e+02 6.611112519999999495e+04
1.899999999999999689e+00 -1.666107799999999997e+03 2.776930268000000156e+06 2.185261000000000138e+02 4.857202380000000267e+04
1.949999999999999734e+00 -1.646116400000000112e+03 2.710580878399999812e+06 -1.252599999999999980e+01 1.059968000000000075e+03
1.999999999999999556e+00 -1.597389599999999973e+03 2.552514292799999937e+06 -5.390259999999999962e+01 3.788702800000000025e+03
2.049999999999999822e+00 -1.597504799999999932e+03 2.553555990400000010e+06 -5.204399999999999693e+01 4.209207599999999729e+03
2.099999999999999645e+00 -1.530026200000000017e+03 2.344126594399999827e+06 -1.433050000000000068e+01 3.153062600000000202e+03
2.149999999999999467e+00 -1.510992600000000039e+03 2.284672514400000218e+06 -7.918559999999999377e+01 1.382698719999999958e+04
2.199999999999999289e+00 -1.479865399999999909e+03 2.191792723999999929e+06 -2.521320000000000050e+01 6.103123599999999897e+03
2.249999999999999556e+00 -1.461365999999999985e+03 2.139151659200000111e+06 -1.650954000000000121e+02 2.962724160000000120e+04
2.299999999999999378e+00 -1.468801200000000108e+03 2.159358319999999832e+06 9.265560000000000684e+01 1.184561360000000059e+04
2.349999999999999645e+00 -1.375231600000000071e+03 1.894510700799999991e+06 -1.649797000000000082e+02 3.262132939999999871e+04
2.399999999999999467e+00 -1.358664600000000064e+03 1.848378586399999913e+06 -9.137860000000000582e+01 9.640873600000000806e+03
2.449999999999999289e+00 -1.378323200000000043e+03 1.903470630399999907e+06 -1.933889999999999887e+01 2.732247800000000097e+03
2.499999999999999556e+00 -1.269828600000000051e+03 1.615294395999999950e+06 2.163589999999999947e+01 1.945663000000000011e+03
2.549999999999999378e+00 -1.297335199999999986e+03 1.685229905599999940e+06 5.918189999999999884e+01 6.463062200000000303e+03
2.599999999999999645e+00 -1.286796000000000049e+03 1.660172825600000098e+06 -5.938009999999999877e+01 6.795901399999999740e+03
2.649999999999999467e+00 -1.233346000000000004e+03 1.523205752000000095e+06 6.756419999999999959e+01 1.709424639999999999e+04
2.699999999999999289e+00 -1.206838199999999915e+03 1.460158604000000050e+06 -4.341969999999999885e+01 6.346291799999999967e+03
2.749999999999999556e+00 -1.197888200000000097e+03 1.437102864800000098e+06 -6.310200000000000031e+00 1.812133199999999988e+03
2.799999999999999378e+00 -1.201509600000000091e+03 1.446992593600000022e+06 -7.253899999999999793e+00 1.684067800000000034e+03
2.849999999999999645e+00 -1.113654800000000023e+03 1.245156697600000072e+06 -5.215800000000000125e+01 4.396947600000000421e+03
2.899999999999999467e+00 -1.048649400000000014e+03 1.101792347999999998e+06 -1.919999999999999929e+01 1.798621200000000044e+03
2.949999999999999289e+00 -1.057759399999999914e+03 1.120646912800000049e+06 4.756569999999999965e+01 5.232950600000000122e+03
2.999999999999999556e+00 -1.043060400000000072e+03 1.091342142400000012e+06 -2.370120000000000005e+01 4.082111199999999826e+03
3.049999999999999378e+00 -9.960181999999999789e+02 9.947638103999999585e+05 2.502250000000000085e+01 3.555382599999999911e+03
3.099999999999999201e+00 -1.031679399999999987e+03 1.067205056799999904e+06 1.524419999999999931e+01 6.123121600000000399e+03
3.149999999999999467e+00 -1.015534400000000005e+03 1.034616889599999995e+06 8.837600000000000122e+00 2.778603999999999814e+03
3.199999999999999289e+00 -9.652566000000000486e+02 9.343347959999999730e+05 -9.008699999999999264e+00 2.158190599999999904e+03
3.249999999999999112e+00 -9.618447999999999638e+02 9.278004335999999894e+05 -8.038379999999999370e+01 9.211262399999999616e+03
