0.004500 0.000000 0.000000
0.009000 0.643363 11.914122
0.013500 0.000048 0.000594
0.018000 0.643461 5.957972
0.022500 0.000192 0.001424
0.027000 0.643656 3.973183
0.031500 0.000431 0.002280
0.036000 0.643945 2.981227
0.040500 0.000762 0.003137
0.045000 0.644327 2.386398
0.049500 0.001184 0.003986
0.054000 0.644800 1.990123
0.058500 0.001692 0.004822
0.063000 0.645358 1.707297
0.067500 0.002284 0.005639
0.072000 0.645999 1.495367
0.076500 0.002954 0.006436
0.081000 0.646716 1.330692
0.085500 0.003698 0.007209
0.090000 0.647506 1.199086
0.094500 0.004512 0.007957
0.099000 0.648363 1.091520
0.103500 0.005389 0.008678
0.108000 0.649281 1.001977
0.112500 0.006326 0.009371
0.117000 0.650255 0.926289
0.121500 0.007316 0.010036
0.126000 0.651280 0.861481
0.130500 0.008355 0.010671
0.135000 0.652350 0.805370
0.139500 0.009438 0.011276
0.144000 0.653461 0.756321
0.148500 0.010561 0.011853
0.153000 0.654608 0.713081
0.157500 0.011719 0.012401
0.162000 0.655787 0.674678
0.166500 0.012907 0.012920
0.171000 0.656994 0.640345
0.175500 0.014122 0.013412
0.180000 0.658224 0.609467
0.184500 0.015361 0.013876
0.189000 0.659476 0.581548
0.193500 0.016620 0.014315
0.198000 0.660746 0.556183
0.202500 0.017896 0.014729
0.207000 0.662031 0.533036
0.211500 0.019188 0.015120
0.216000 0.663330 0.511829
0.220500 0.020492 0.015489
0.225000 0.664641 0.492327
0.229500 0.021807 0.015837
0.234000 0.665586 0.474064
0.238500 0.023136 0.016168
0.243000 0.666916 0.457418
0.247500 0.024468 0.016477
0.252000 0.668254 0.441967
0.256500 0.025808 0.016769
0.261000 0.669600 0.427586
0.265500 0.027152 0.017045
0.270000 0.670952 0.414168
0.274500 0.028502 0.017306
0.279000 0.672310 0.401619
0.283500 0.029856 0.017552
0.288000 0.673673 0.389857
0.292500 0.031213 0.017785
0.297000 0.675039 0.378810
0.301500 0.032572 0.018005
0.306000 0.676408 0.368414
0.310500 0.033932 0.018214
0.315000 0.677779 0.358613
0.319500 0.035293 0.018411
0.324000 0.679151 0.349357
0.328500 0.036655 0.018597
0.333000 0.680523 0.340602
0.337500 0.038017 0.018774
0.342000 0.681894 0.332307
0.346500 0.039379 0.018942
0.351000 0.683266 0.324438
0.355500 0.040743 0.019101
0.360000 0.684638 0.316962
0.364500 0.042108 0.019254
0.369000 0.686011 0.309851
0.373500 0.043474 0.019399
0.378000 0.687383 0.303079
0.382500 0.044841 0.019539
0.387000 0.688756 0.296622
0.391500 0.046210 0.019672
0.396000 0.690128 0.290458
0.400500 0.047579 0.019800
0.405000 0.691501 0.284568
0.409500 0.048950 0.019923
0.414000 0.692874 0.278935
0.418500 0.050323 0.020041
0.423000 0.694248 0.273541
0.427500 0.051697 0.020155
0.432000 0.695623 0.268373
0.436500 0.053073 0.020264
0.441000 0.696999 0.263416
0.445500 0.054451 0.020371
0.450000 0.698378 0.258658
0.454500 0.055831 0.020473
0.459000 0.699369 0.253947
0.463500 0.057230 0.020579
0.468000 0.700753 0.249556
0.472500 0.058615 0.020675
0.477000 0.702139 0.245332
0.481500 0.060002 0.020769
0.486000 0.703530 0.241265
0.490500 0.061391 0.020860
0.495000 0.704923 0.237348
0.499500 0.062782 0.020948
0.504000 0.706320 0.233572
0.508500 0.064175 0.021034
0.513000 0.707720 0.229929
0.517500 0.065570 0.021117
0.522000 0.709122 0.226412
0.526500 0.066965 0.021198
0.531000 0.710525 0.223015
0.535500 0.068359 0.021276
0.540000 0.711928 0.219731
0.544500 0.069753 0.021351
0.549000 0.713331 0.216555
0.553500 0.071146 0.021423
0.558000 0.714732 0.213480
0.562500 0.072538 0.021493
0.567000 0.716132 0.210503
0.571500 0.073929 0.021560
0.576000 0.717530 0.207619
0.580500 0.075320 0.021625
