0.004500 0.594519 0.000892
0.009000 0.593123 0.001781
0.013500 0.592125 0.002670
0.018000 0.588356 0.003552
0.022500 0.584923 0.004430
0.027000 0.578949 0.005298
0.031500 0.573211 0.006158
0.036000 0.565183 0.007006
0.040500 0.557303 0.007842
0.045000 0.547405 0.008663
0.049500 0.537575 0.009469
0.054000 0.526019 0.010258
0.058500 0.514466 0.011030
0.063000 0.501492 0.011782
0.067500 0.488477 0.012515
0.072000 0.474352 0.013226
0.076500 0.460160 0.013916
0.081000 0.445163 0.014584
0.085500 0.430090 0.015229
0.090000 0.414503 0.015851
0.094500 0.398851 0.016449
0.099000 0.382953 0.017024
0.103500 0.367029 0.017574
0.108000 0.351090 0.018101
0.112500 0.335189 0.018604
0.117000 0.319461 0.019083
0.121500 0.303843 0.019539
0.126000 0.288540 0.019972
0.130500 0.273416 0.020382
0.135000 0.258709 0.020770
0.139500 0.244243 0.021136
0.144000 0.230261 0.021481
0.148500 0.216576 0.021806
0.153000 0.203414 0.022111
0.157500 0.190601 0.022397
0.162000 0.178327 0.022665
0.166500 0.166457 0.022915
0.171000 0.155124 0.023147
0.175500 0.144246 0.023364
0.180000 0.133890 0.023564
0.184500 0.124033 0.023750
0.189000 0.114671 0.023922
0.193500 0.105846 0.024081
0.198000 0.097470 0.024227
0.202500 0.089666 0.024362
0.207000 0.082249 0.024485
0.211500 0.075439 0.024598
0.216000 0.068932 0.024702
0.220500 0.063072 0.024796
0.225000 0.057417 0.024883
0.229500 0.052457 0.024961
0.234000 0.047693 0.025033
0.238500 0.043572 0.025098
0.243000 0.039434 0.025157
0.247500 0.036088 0.025211
0.252000 0.032610 0.025260
0.256500 0.029964 0.025305
0.261000 0.027072 0.025346
0.265500 0.025041 0.025384
0.270000 0.022657 0.025417
0.274500 0.021154 0.025449
0.279000 0.019202 0.025478
0.283500 0.018140 0.025505
0.288000 0.016549 0.025530
0.292500 0.015848 0.025554
0.297000 0.014554 0.025576
0.301500 0.014142 0.025597
0.306000 0.013089 0.025617
0.310500 0.012903 0.025636
0.315000 0.012043 0.025654
0.319500 0.012031 0.025672
0.324000 0.011327 0.025689
0.328500 0.011451 0.025706
0.333000 0.010872 0.025722
0.337500 0.011099 0.025739
0.342000 0.010618 0.025755
0.346500 0.010919 0.025771
0.351000 0.010510 0.025787
0.355500 0.010853 0.025803
0.360000 0.010492 0.025819
0.364500 0.010848 0.025835
0.369000 0.010513 0.025851
0.373500 0.010858 0.025868
0.378000 0.010529 0.025883
0.382500 0.010843 0.025900
0.387000 0.010505 0.025915
0.391500 0.010780 0.025932
0.396000 0.010421 0.025947
0.400500 0.010654 0.025963
0.405000 0.010269 0.025979
0.409500 0.010463 0.025994
0.414000 0.010050 0.026009
0.418500 0.010209 0.026025
0.423000 0.009769 0.026039
0.427500 0.009897 0.026054
0.432000 0.009432 0.026068
0.436500 0.009532 0.026083
0.441000 0.009043 0.026096
0.445500 0.009116 0.026110
0.450000 0.008607 0.026123
0.454500 0.008655 0.026136
0.459000 0.008158 0.026148
0.463500 0.008185 0.026160
0.468000 0.007652 0.026172
0.472500 0.007660 0.026183
0.477000 0.007123 0.026194
0.481500 0.007118 0.026205
0.486000 0.006584 0.026214
0.490500 0.006572 0.026224
0.495000 0.006048 0.026233
0.499500 0.006035 0.026242
0.504000 0.005527 0.026251
0.508500 0.005519 0.026259
0.513000 0.005034 0.026267
0.517500 0.005035 0.026274
0.522000 0.004577 0.026281
0.526500 0.004589 0.026288
0.531000 0.004163 0.026294
0.535500 0.004185 0.026300
0.540000 0.003793 0.026306
0.544500 0.003827 0.026312
0.549000 0.003470 0.026317
0.553500 0.003519 0.026322
0.558000 0.003199 0.026327
0.562500 0.003267 0.026332
0.567000 0.002984 0.026336
0.571500 0.003073 0.026341
0.576000 0.002823 0.026345
0.580500 0.002933 0.026350
0.585000 0.002706 0.026354
0.589500 0.002835 0.026358
0.594000 0.002619 0.026362
0.598500 0.002759 0.026366
0.603000 0.002539 0.026370
0.607500 0.002683 0.026374
0.612000 0.002445 0.026378
0.616500 0.002588 0.026381
0.621000 0.002326 0.026385
0.625500 0.002466 0.026389
0.630000 0.002178 0.026392
0.634500 0.002317 0.026395
0.639000 0.002003 0.026398
0.643500 0.002144 0.026402
0.648000 0.001804 0.026404
0.652500 0.001948 0.026407
0.657000 0.001584 0.026410
0.661500 0.001732 0.026412
0.666000 0.001344 0.026414
0.670500 0.001495 0.026416
0.675000 0.001086 0.026418
0.679500 0.001237 0.026420
0.684000 0.000835 0.026421
0.688500 0.000983 0.026423
0.693000 0.000540 0.026423
0.697500 0.000684 0.026424
0.702000 0.000229 0.026425
0.706500 0.000371 0.026425
0.711000 -0.000092 0.026425
0.715500 0.000053 0.026425
0.720000 -0.000413 0.026425
0.724500 -0.000263 0.026424
0.729000 -0.000727 0.026423
0.733500 -0.000572 0.026422
0.738000 -0.001031 0.026421
0.742500 -0.000874 0.026419
0.747000 -0.001326 0.026418
0.751500 -0.001169 0.026416
0.756000 -0.001611 0.026413
0.760500 -0.001452 0.026411
0.765000 -0.001879 0.026408
0.769500 -0.001716 0.026406
0.774000 -0.002122 0.026403
0.778500 -0.001948 0.026400
0.783000 -0.002327 0.026396
0.787500 -0.002138 0.026393
0.792000 -0.002487 0.026389
0.796500 -0.002281 0.026386
0.801000 -0.002601 0.026382
0.805500 -0.002382 0.026378
0.810000 -0.002679 0.026374
0.814500 -0.002451 0.026371
0.819000 -0.002730 0.026367
0.823500 -0.002500 0.026363
0.828000 -0.002763 0.026359
0.832500 -0.002535 0.026355
0.837000 -0.002779 0.026351
0.841500 -0.002553 0.026347
0.846000 -0.002771 0.026343
0.850500 -0.002542 0.026339
0.855000 -0.002725 0.026335
0.859500 -0.002486 0.026331
0.864000 -0.002628 0.026327
