-4.866632 16.137375
-4.862849 16.156799
-4.872357 16.132314
-4.840020 16.273472
-4.850584 16.210561
-4.817232 16.369811
-4.815704 16.369065
-4.829714 16.297499
-4.807752 16.405310
-4.790012 16.502158
-4.807801 16.413055
-4.754595 16.665949
-4.754730 16.676403
-4.719927 16.824578
-4.741426 16.730205
-4.724219 16.806191
-4.754129 16.661730
-4.754222 16.653691
-4.739920 16.714373
-4.738106 16.733039
-4.741116 16.712559
-4.735588 16.738982
-4.759268 16.636091
-4.757187 16.629272
-4.794574 16.464046
-4.767857 16.595265
-4.756577 16.647587
-4.743097 16.710025
-4.719072 16.823833
-4.742314 16.709742
-4.756623 16.645456
-4.763752 16.616614
-4.786615 16.493079
-4.808666 16.375734
-4.789839 16.464033
-4.801991 16.398756
-4.798126 16.419146
-4.789413 16.461264
-4.781642 16.501653
-4.787949 16.465258
-4.791622 16.439974
-4.788257 16.456309
-4.820987 16.303937
-4.815447 16.314968
-4.843336 16.184009
-4.840044 16.197498
-4.834318 16.223848
-4.821848 16.286112
-4.869176 16.069019
-4.855719 16.131101
-4.886150 15.988267
-4.905734 15.893634
-4.897322 15.949929
-4.878197 16.026985
-4.893370 15.937388
-4.868696 16.063214
-4.820326 16.296437
-4.829633 16.240608
-4.829898 16.243215
-4.835431 16.218559
-4.837392 16.208124
-4.802791 16.387178
-4.785077 16.468736
-4.768254 16.554753
-4.774457 16.521571
-4.750655 16.649105
-4.759650 16.617871
-4.781613 16.510917
-4.789480 16.475763
-4.785481 16.504840
-4.798812 16.413991
-4.841633 16.198352
-4.827900 16.269897
-4.804850 16.394010
-4.826305 16.308197
-4.822045 16.320664
-4.841705 16.237481
-4.778589 16.547738
-4.769041 16.591814
-4.790355 16.490064
-4.777282 16.556337
-4.779209 16.535330
-4.821962 16.322997
-4.863311 16.123156
-4.871786 16.091231
-4.894695 15.993541
-4.880050 16.060099
-4.882887 16.044757
-4.911365 15.907996
-4.910383 15.916506
-4.909228 15.917665
-4.882513 16.055518
-4.870724 16.104050
-4.861737 16.138042
-4.835716 16.281364
-4.841889 16.265964
-4.851225 16.216060
-4.858605 16.183628
-4.836708 16.285197
-4.807722 16.405937
-4.816699 16.361493
-4.805264 16.439674
-4.814461 16.410846
-4.813312 16.411603
-4.786523 16.532199
-4.776099 16.579287
-4.787506 16.514232
-4.794322 16.485846
-4.801672 16.455847
-4.791811 16.504859
-4.782019 16.548124
-4.782103 16.534265
-4.764637 16.632374
-4.771223 16.611591
-4.770685 16.605642
-4.755175 16.698784
-4.738193 16.785968
-4.755289 16.703366
-4.749177 16.736119
-4.770390 16.636341
-4.765494 16.661268
-4.800199 16.501177
-4.769635 16.647231
-4.800135 16.499645
-4.776859 16.599864
-4.774689 16.609731
-4.794546 16.525590
-4.786588 16.574095
-4.790749 16.547989
-4.786286 16.572357
-4.784476 16.547438
-4.790705 16.517159
-4.780133 16.564154
-4.817181 16.387660
-4.794213 16.485653
-4.823426 16.344168
-4.839473 16.271409
-4.810085 16.414157
-4.810865 16.422112
-4.824446 16.345735
-4.816546 16.394177
-4.797263 16.481930
-4.780047 16.588501
-4.812278 16.443843
-4.789561 16.529704
-4.791088 16.505634
-4.794897 16.484661
-4.803730 16.433527
-4.824600 16.324773
-4.823909 16.333600
-4.810194 16.390735
-4.805973 16.414185
-4.831032 16.281663
-4.849285 16.204053
-4.859956 16.147205
-4.868605 16.110374
-4.866901 16.109346
-4.864849 16.131201
-4.860154 16.157969
-4.853479 16.188835
-4.849862 16.203147
-4.877553 16.072820
-4.870644 16.103676
-4.864664 16.146055
-4.838894 16.280157
-4.861806 16.171000
-4.881463 16.070809
-4.887221 16.047791
-4.916888 15.907644
-4.926344 15.873236
-4.922579 15.897964
-4.898436 16.021613
-4.923768 15.883019
-4.908878 15.951539
-4.892971 16.025068
-4.851551 16.219588
-4.841391 16.264006
-4.834792 16.290195
-4.828304 16.307813
-4.795333 16.482308
-4.773645 16.574444
-4.773675 16.562711
-4.767054 16.596966
-4.787840 16.497104
-4.786009 16.513343
-4.799891 16.453841
-4.779417 16.552106
-4.806071 16.415053
-4.796368 16.457522
-4.821944 16.344570
-4.858276 16.164258
-4.874941 16.048434
-4.888321 15.990203
-4.887787 16.010837
-4.880015 16.042131
-4.821346 16.320074
-4.823284 16.317009
-4.799185 16.429273
-4.815195 16.340122
-4.812200 16.357717
-4.807419 16.375281
-4.811999 16.349263
-4.801447 16.394015
-4.821843 16.306449
-4.821590 16.312249
-4.827766 16.268780
-4.793289 16.435258
-4.773921 16.533223
-4.739114 16.671244
-4.746136 16.654079
-4.752351 16.629711
-4.761371 16.587056
-4.739067 16.698875
-4.710388 16.828289
-4.687774 16.943219
-4.710648 16.824164
-4.706711 16.847281
-4.716169 16.812379
-4.745788 16.679800
-4.734341 16.718617
-4.740339 16.680305
-4.720868 16.772982
-4.713031 16.818522
-4.684699 16.962211
-4.693409 16.923858
-4.700850 16.875059
-4.698184 16.913901
-4.702455 16.890378
-4.730406 16.752703
-4.747682 16.654338
-4.759267 16.601952
-4.728772 16.756210
-4.744633 16.676113
-4.725952 16.772674
-4.714423 16.825416
-4.735046 16.719020
-4.723678 16.777650
-4.701866 16.856743
-4.689255 16.911826
-4.690329 16.909029
-4.707272 16.841722
-4.709466 16.832006
-4.739816 16.677652
-4.734196 16.720947
-4.746355 16.674531
-4.746066 16.685333
-4.777499 16.540938
-4.752866 16.656019
-4.741162 16.718125
-4.755440 16.629037
-4.758236 16.610373
-4.740367 16.704495
-4.729998 16.765472
-4.720513 16.802815
-4.710142 16.857549
-4.692439 16.947996
-4.683937 16.997104
-4.672958 17.051289
-4.649405 17.173479
-4.647038 17.179643
-4.674301 17.036714
-4.666714 17.060243
-4.685672 16.985949
-4.690420 16.955374
-4.696988 16.927722
-4.719695 16.820401
-4.766586 16.606243
-4.762928 16.617142
-4.772841 16.569852
-4.749727 16.695272
-4.802282 16.433433
-4.803290 16.422177
-4.768814 16.583992
-4.782337 16.523770
-4.805856 16.425745
-4.793231 16.489675
-4.749568 16.700902
-4.721135 16.845218
-4.677844 17.057092
-4.660852 17.126225
-4.647512 17.188621
-4.669868 17.075781
-4.696508 16.956789
-4.691240 16.983849
-4.701960 16.911211
-4.684001 16.998753
-4.682719 17.005773
-4.672428 17.047004
-4.648745 17.164660
-4.647379 17.175475
-4.648810 17.170614
-4.660518 17.114484
-4.657105 17.149339
-4.641210 17.213937
-4.648558 17.194476
-4.663891 17.109451
-4.663496 17.106385
-4.710947 16.881042
-4.715538 16.830792
-4.718920 16.819720
